,image_id,split,sat_image_path,mask_path
1952,378019,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/378019_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/378019_mask.png
5625,908611,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/908611_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/908611_mask.png
2096,399518,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/399518_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/399518_mask.png
2504,457152,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/457152_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/457152_mask.png
1270,285810,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/285810_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/285810_mask.png
536,181929,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/181929_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/181929_mask.png
2138,405461,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/405461_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/405461_mask.png
5955,956979,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/956979_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/956979_mask.png
5441,880871,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/880871_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/880871_mask.png
3542,605602,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/605602_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/605602_mask.png
817,222272,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/222272_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/222272_mask.png
5701,921723,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/921723_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/921723_mask.png
1408,300983,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/300983_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/300983_mask.png
1260,284729,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/284729_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/284729_mask.png
1568,322536,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/322536_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/322536_mask.png
1479,309834,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/309834_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/309834_mask.png
1399,300246,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/300246_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/300246_mask.png
5479,886527,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/886527_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/886527_mask.png
4066,683838,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/683838_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/683838_mask.png
4578,757333,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/757333_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/757333_mask.png
4373,726148,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/726148_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/726148_mask.png
4763,782731,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/782731_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/782731_mask.png
6083,976894,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/976894_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/976894_mask.png
3824,645088,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/645088_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/645088_mask.png
4835,794635,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/794635_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/794635_mask.png
5319,863140,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/863140_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/863140_mask.png
5322,864365,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/864365_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/864365_mask.png
5656,913801,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/913801_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/913801_mask.png
3296,574091,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/574091_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/574091_mask.png
5897,947986,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/947986_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/947986_mask.png
6212,998069,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/998069_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/998069_mask.png
2071,395621,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/395621_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/395621_mask.png
1975,380471,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/380471_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/380471_mask.png
2921,516577,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/516577_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/516577_mask.png
459,170330,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/170330_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/170330_mask.png
2189,410589,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/410589_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/410589_mask.png
2281,42511,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/42511_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/42511_mask.png
5513,892063,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/892063_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/892063_mask.png
4911,806696,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/806696_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/806696_mask.png
1383,299015,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/299015_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/299015_mask.png
1208,276604,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/276604_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/276604_mask.png
287,143807,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/143807_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/143807_mask.png
1489,310935,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/310935_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/310935_mask.png
2073,396252,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/396252_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/396252_mask.png
4787,786664,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/786664_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/786664_mask.png
6170,992083,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/992083_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/992083_mask.png
3290,572867,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/572867_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/572867_mask.png
2016,387181,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/387181_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/387181_mask.png
1334,294187,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/294187_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/294187_mask.png
1829,360368,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/360368_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/360368_mask.png
267,140935,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/140935_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/140935_mask.png
3655,622812,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/622812_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/622812_mask.png
370,156527,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/156527_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/156527_mask.png
1821,359514,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/359514_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/359514_mask.png
4402,731150,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/731150_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/731150_mask.png
96,11480,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/11480_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/11480_mask.png
4101,688388,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/688388_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/688388_mask.png
6109,980177,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/980177_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/980177_mask.png
2019,387942,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/387942_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/387942_mask.png
4265,712648,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/712648_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/712648_mask.png
876,22899,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/22899_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/22899_mask.png
4570,755954,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/755954_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/755954_mask.png
3465,596747,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/596747_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/596747_mask.png
5352,867257,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/867257_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/867257_mask.png
5712,923781,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/923781_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/923781_mask.png
5365,869031,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/869031_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/869031_mask.png
1898,369916,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/369916_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/369916_mask.png
4133,693813,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/693813_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/693813_mask.png
2185,410319,train,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/410319_sat.jpg,./data/road-detection-dataset-with-masks/deepglobe-road-extraction-dataset/train/410319_mask.png
